-5.350553698407090053e-01,8.336281592477593705e+00
-4.688586976119716532e+00,3.921625828296701144e+00
-4.391723089074152320e+00,4.423940212929776017e+00
-5.109054237849043112e+00,2.720611361204030132e+00
-7.949884874197341134e+00,5.083849389797671314e+00
2.198420900038283943e+00,7.639826718758608415e+00
3.048080770290059416e+00,6.962711859919800794e+00
2.363219379225897310e+00,7.608825490531845759e+00
8.793188744623804398e-01,5.574660063018436418e+00
1.533533633722877321e+00,7.165319063747366712e+00
-6.143113974076392481e+00,3.297238259456665155e+00
-3.614488325987208484e+00,5.142242264348153569e+00
-6.152518354303327719e+00,4.637086921504178783e+00
-5.969605430084222952e+00,5.679262696107583608e+00
9.071585127565231499e-01,4.334355787361056755e+00
1.615140796900461861e+00,6.164460098803670185e+00
-5.689541726145666445e+00,4.221280451449951343e+00
-3.912978154124513885e+00,4.686060543258729005e+00
-5.384444546537310750e+00,2.074413421391451351e+00
1.609997767022038451e+00,8.882276030748482043e+00
-5.712131614031839000e+00,2.074851769294629111e+00
-5.386662685721949728e+00,3.060188384498631287e+00
4.706888471566197385e-01,7.454597113191030466e+00
-7.003088920092231717e+00,4.168732154779737797e+00
9.059363287471792203e-01,6.250197203025710913e+00
5.374070303494817846e-01,5.036304216179061655e+00
-7.280954808172674042e+00,3.978120782035308167e+00
-4.703549269222427220e+00,4.124464469251495125e+00
1.890467940226065124e+00,7.381741475092472804e+00
-5.531623756710521533e+00,2.841289056186267814e+00
-5.797095382973243893e+00,2.634445528134257586e+00
-3.483521047182490449e+00,4.531076899111608824e+00
-5.767615132321354920e+00,3.514019457353705800e+00
-8.756089053257648303e+00,2.626492563943541914e+00
-5.437950076579840086e+00,3.243521683107991382e+00
2.862838194994794527e-01,6.510098459423668160e+00
3.138186251088826317e+00,8.365837072461767221e+00
4.583588278037999952e-01,7.445252027584611909e+00
2.606467260604936165e+00,7.177478354727186094e+00
-5.466888048924188226e+00,4.986892400838737416e+00
-3.606245976426194488e+00,4.674597419914779728e+00
2.542799470237100401e-01,8.098114307880615925e+00
-3.543631730696538362e+00,3.096735080562441844e+00
-5.660915161998103073e+00,4.522578030205096411e+00
1.851551319905841542e+00,5.887674240924555491e+00
6.464721562355074669e-01,6.868331026196584865e+00
-4.994263031420749677e+00,4.386385207850293178e+00
2.955353542204310013e+00,6.172465002181210636e+00
-5.541985792198294014e+00,4.884634387312106973e+00
-6.404341655418451573e+00,3.413119462804906412e+00
-4.375775595112221694e+00,3.856229632472931268e+00
-3.137729102092987610e-01,5.560008944164030353e+00
-4.685464797510503487e-01,8.363672224498968077e+00
-4.770349385001841469e+00,3.679142349824976677e+00
-6.083033089014977080e+00,4.338849526980363080e+00
-5.177704582171024583e+00,4.181029725386629536e+00
-3.819067945102337713e+00,4.080145284187413068e+00
7.045117955152108147e-01,8.292629009484581815e+00
-4.742580192257724647e+00,4.372714433407299595e+00
-5.611366942369261146e+00,2.620100303643104311e+00
-5.987466855801799603e+00,5.251547638270626983e+00
-6.103205073412040882e+00,3.562830419969825968e+00
3.506175570191002677e+00,8.283557717811811827e+00
-6.446197274023126589e+00,3.242448021911517930e+00
-4.951889973921882238e+00,3.269153331240205240e+00
-5.718904994022889987e+00,3.776604722978256223e+00
-5.449517981767846742e+00,4.226744214149567469e+00
1.720587989257862604e+00,4.977663721787246587e+00
3.673728430009716828e+00,5.534925315113264688e+00
3.008278507650961497e+00,6.012219531513579796e+00
1.089875158701158586e+00,6.707799197267400260e+00
2.667792134625224687e+00,7.148058016699105899e+00
1.120164434975419621e+00,7.066870383763366625e+00
-5.859849088692739905e+00,2.663926057061714481e+00
-4.868665350028898331e+00,3.236998282091178680e+00
-4.558850672254195047e+00,4.205548326648870017e+00
-5.380557444036790926e+00,3.849645048253821145e+00
-5.467818339653640614e+00,3.098515371040034161e+00
9.159980967143069863e-01,9.619478537661361628e+00
4.011001242653748022e+00,6.980125600291755106e+00
-5.829644617844977894e+00,3.983604663870171869e+00
-5.123773363102099410e+00,2.922564789888212999e+00
-4.399534887130727157e+00,2.173871421634776979e+00
-5.939171576204637759e+00,3.571790089876425878e+00
-7.005138932655555095e+00,2.746947942988251512e+00
2.700112988025785477e+00,7.106830717583878076e+00
-6.075937864251633513e+00,5.786275104129883218e+00
-5.289641187669532840e+00,2.197696167209373552e+00
2.023136462115870060e+00,7.229228727958752820e+00
3.476386365968349601e+00,8.219902088114720229e+00
-6.217030292080306886e+00,4.434268313949818463e+00
-5.615278945294055468e+00,4.012937126218983686e+00
-5.452520661871289143e+00,3.546893998993423835e+00
-5.562616684369006137e+00,2.586244331350411763e+00
2.372552719627745610e+00,6.869413080426213014e+00
1.587075023534102014e+00,6.588643436021126121e+00
-5.266569809654470191e+00,3.418564602230377947e+00
4.656039792783199793e-01,6.443121888193297231e+00
1.681020301117543969e+00,4.668646085806785528e+00
9.013114277996766566e-01,6.326641354643979476e+00
-5.690909551611359696e+00,6.034405803314689010e+00
1.707250047188955566e+00,7.464620106188169402e+00
-3.991956246781871442e+00,3.335474696550323248e+00
1.158008245127541080e+00,6.259661772615057629e+00
1.926045746545555160e+00,7.062524419499808914e+00
-4.956721895994657068e+00,4.692704611342979781e+00
1.338052884170020995e+00,6.409776309975819153e+00
-5.474491953501811281e+00,6.043167632017946822e+00
-5.620071489627610717e+00,3.776440892143027916e+00
-5.058217031216214465e+00,3.848856424043730851e+00
-5.162282405565627563e+00,4.106838375958127507e+00
2.029304133917332553e+00,8.170865155755860698e+00
-7.066214155054554524e+00,1.555416365530058798e+00
-5.092751707039577802e+00,3.034314312627807375e+00
-3.173112797146055541e+00,1.651701634840641031e+00
-6.386431635382166405e+00,2.764362069485263085e+00
-5.410291533320629398e+00,3.434882465399002438e+00
4.376079364028402363e-01,8.295387852683427710e+00
