6.404362593742004561e-01,6.131690964826774781e-01
-1.074150848452500639e+00,3.801695697820280384e-01
1.680279554950752541e+00,-1.704265777582782138e-01
2.508252489058813706e-01,-9.705850890621178784e-02
9.906545382882835371e-01,1.507298155560347630e-01
-9.997451478465410046e-01,-2.953210341720993726e-02
1.413579466318264588e+00,-3.727851649826384728e-01
1.572502513422934234e-01,1.273001224406039300e-01
1.618990504074133918e+00,-2.831368777923256586e-01
1.897863002616102301e+00,3.059472682089773299e-01
1.873660229877709860e+00,-1.089277072837872840e-01
1.364398548211546436e-01,9.909203478207607718e-01
8.203258136180442417e-01,-3.559452861123682532e-01
3.383530208790176408e-01,9.845250468558277568e-01
1.613483542988287001e+00,-4.289828772435924087e-01
2.006632714549662300e+00,2.271867235032847265e-01
1.314085322359250796e+00,-3.656227428103146493e-01
1.316700475366684220e+00,-3.699421444750773391e-01
-2.077169649664071804e-01,9.412923943059183784e-01
1.221045679251816285e+00,-5.591970354133461996e-01
2.578824695237620368e-01,1.008409827136439452e+00
4.076366733411259657e-01,-2.952049437914030516e-01
6.829491067948777472e-01,6.841406845554257599e-01
-1.457765954743449055e-01,9.739831527620017582e-01
-2.681352716792406721e-01,9.019140955926090442e-01
-8.634300350373843580e-01,5.342128670919029654e-01
-7.709724493432669190e-01,8.411939483983166266e-01
-8.826521051172586674e-01,2.154582855384970796e-01
-6.727434968619170341e-01,6.740303986521377633e-01
1.649787661458349097e+00,-3.342029912892834353e-01
5.257747152825369419e-01,9.490231241759281566e-01
1.343402319727181382e+00,-6.044642397755546348e-01
7.544792757452393195e-01,9.024894343124052476e-01
8.772990708070511623e-01,3.134530767359515746e-01
7.871392109258268377e-01,-4.839604632941317264e-01
2.921426717056850864e-01,-4.464473312186525988e-01
1.561027600717854735e-01,5.410561978329173627e-01
-1.046170080563485927e+00,6.062239098779673707e-01
1.323138841600909332e+00,-3.872562938047040548e-01
2.017201417357173288e+00,4.788610636592603997e-01
1.105683074459530735e+00,2.852261617581161590e-01
2.205522617808931551e-01,-5.061048157650649415e-02
3.515250080816034739e-02,-6.632645671085933559e-02
5.184793474944022762e-01,9.397789256417699022e-01
3.678277683318108560e-01,8.891353587393078239e-01
-1.686127688726170026e-01,9.509507855059422532e-01
8.247242787901435390e-01,5.940794383612957308e-01
-8.823466256026636367e-01,1.244259198701512664e-01
2.010646015288457100e+00,5.863998803827421558e-01
1.561741992355489828e+00,-2.815037578168196331e-01
2.506507194501568225e-01,8.753561260839280989e-01
-4.473543696566989469e-01,9.649398178443608920e-01
1.340022092070811910e+00,-3.730918329796555355e-01
1.896221715253807005e+00,-2.121481310193881198e-01
1.920226612754293294e+00,-8.195208497423940586e-02
9.879801749470624728e-01,4.516436882493179983e-01
-9.117777692718092020e-01,6.327704235755612361e-01
6.092516287101723549e-01,-2.399014954638537811e-01
1.873175285219003339e+00,1.858436209297963798e-02
6.374355718035857876e-01,6.287996454237172461e-01
